frame_id,timestamp,px,py,pz,qx,qy,qz,qw
13309,1775007410.6452978,-0.7533046007156372,0.2293981909751892,-1.5227593183517456,0.0016201440012082458,-0.7552047371864319,-0.0013722643489018083,0.6554855108261108
13310,1775007410.656409,-0.753311038017273,0.2294027954339981,-1.522761344909668,0.0016350345686078072,-0.7552094459533691,-0.0014018021756783128,0.6554800271987915
13311,1775007410.66752,-0.7533145546913147,0.22940237820148468,-1.5227673053741455,0.001626564422622323,-0.7552083730697632,-0.0014174366369843483,0.6554812788963318
13312,1775007410.678631,-0.7533146142959595,0.22939780354499817,-1.5227631330490112,0.0015896367840468884,-0.7552199959754944,-0.0013947432162240148,0.6554679870605469
13313,1775007410.6897423,-0.7533201575279236,0.22941046953201294,-1.522770643234253,0.0016047374811023474,-0.755203366279602,-0.0013938505435362458,0.6554871201515198
13314,1775007410.7008533,-0.7533195614814758,0.2294185310602188,-1.5227817296981812,0.0016183151165023446,-0.7551891803741455,-0.001372725935652852,0.6555034518241882
13315,1775007410.7119646,-0.7533251643180847,0.22941748797893524,-1.5227717161178589,0.0016121026128530502,-0.7552072405815125,-0.0013735651737079024,0.6554827094078064
13316,1775007410.7230756,-0.7533263564109802,0.22941119968891144,-1.5227752923965454,0.0015778235392645001,-0.7552143931388855,-0.0013652350753545761,0.6554746031761169
13317,1775007410.7341866,-0.753325879573822,0.22941431403160095,-1.5227731466293335,0.0015465138712897897,-0.7552177906036377,-0.001329862279817462,0.6554707288742065
13318,1775007410.745298,-0.7533246874809265,0.22941406071186066,-1.5227681398391724,0.001552713569253683,-0.7552216053009033,-0.0013072423171252012,0.6554664373397827
13319,1775007410.756409,-0.7533334493637085,0.22941124439239502,-1.5227681398391724,0.0015621900092810392,-0.7552354335784912,-0.0013585753040388227,0.6554503440856934
13320,1775007410.7675202,-0.753330409526825,0.2294064164161682,-1.522761344909668,0.0015598149038851261,-0.7552459239959717,-0.0013904416700825095,0.6554383039474487
13321,1775007410.7786312,-0.7533202171325684,0.22940191626548767,-1.5227580070495605,0.0015574254794046283,-0.7552241683006287,-0.0014031879836693406,0.6554632782936096
13322,1775007410.7897422,-0.753322422504425,0.22939924895763397,-1.5227528810501099,0.0015408725012093782,-0.755230188369751,-0.001405821880325675,0.6554563045501709
13323,1775007410.8008535,-0.7533251047134399,0.22940349578857422,-1.5227586030960083,0.0015049168141558766,-0.7552404403686523,-0.0013705838937312365,0.6554447412490845
13324,1775007410.8119645,-0.7533278465270996,0.22942280769348145,-1.5227651596069336,0.0014993036165833473,-0.755241334438324,-0.0013602685648947954,0.6554437875747681
13325,1775007410.8230755,-0.7533257603645325,0.229425847530365,-1.522757887840271,0.0015030507929623127,-0.7552419900894165,-0.001371530001051724,0.6554428935050964
13326,1775007410.8341868,-0.7533211708068848,0.22941459715366364,-1.522756814956665,0.0015049197245389223,-0.7552440166473389,-0.0013698175316676497,0.6554405689239502
13327,1775007410.8452978,-0.7533239126205444,0.22941602766513824,-1.5227643251419067,0.001481256796978414,-0.7552419900894165,-0.0013684079749509692,0.655443012714386
13328,1775007410.856409,-0.7533280849456787,0.22941763699054718,-1.5227673053741455,0.0014958446845412254,-0.7552477121353149,-0.001378865446895361,0.6554363369941711
13329,1775007410.86752,-0.7533278465270996,0.22942398488521576,-1.5227632522583008,0.001510397414676845,-0.7552444934844971,-0.0013759963912889361,0.6554400324821472
13330,1775007410.878631,-0.7533235549926758,0.22942233085632324,-1.522756576538086,0.0015092934481799603,-0.7552486658096313,-0.0013633625349029899,0.6554352045059204
13331,1775007410.8897424,-0.7533214688301086,0.2294238656759262,-1.5227571725845337,0.0014949016040191054,-0.7552430033683777,-0.0013493498554453254,0.6554417610168457
13332,1775007410.9008534,-0.7533238530158997,0.22943176329135895,-1.5227575302124023,0.0014617794658988714,-0.7552502751350403,-0.0013582870597019792,0.6554335355758667
13333,1775007410.9119644,-0.7533228993415833,0.22943121194839478,-1.5227537155151367,0.001467525609768927,-0.7552556395530701,-0.001362182549200952,0.6554272770881653
13334,1775007410.9230757,-0.7533122301101685,0.2294328361749649,-1.522758960723877,0.0015257251216098666,-0.7552201747894287,-0.0013346797786653042,0.6554680466651917
13335,1775007410.9341867,-0.753316342830658,0.22942796349525452,-1.5227506160736084,0.0015039548743516207,-0.7552299499511719,-0.0013258653925731778,0.6554570198059082
13336,1775007410.945298,-0.7533237338066101,0.2294311374425888,-1.5227508544921875,0.0014603632735088468,-0.7552493810653687,-0.0013380249729380012,0.6554344892501831
13337,1775007410.956409,-0.7533293962478638,0.22942255437374115,-1.522761344909668,0.001448793918825686,-0.7552562952041626,-0.0013626632280647755,0.655426561832428
13338,1775007410.96752,-0.7533189654350281,0.22942431271076202,-1.5227758884429932,0.0014781448990106583,-0.7552178502082825,-0.0013741559814661741,0.6554707288742065
13339,1775007410.9786313,-0.7533239722251892,0.22943618893623352,-1.5227670669555664,0.001469517475925386,-0.7552334666252136,-0.0013591517927125096,0.6554528474807739
13340,1775007410.9897423,-0.7533277273178101,0.2294350415468216,-1.5227689743041992,0.0014803424710407853,-0.7552391886711121,-0.001358967972919345,0.6554461717605591
13341,1775007411.0008533,-0.7533255815505981,0.22943015396595,-1.5227736234664917,0.0014869233127683401,-0.7552343010902405,-0.0013547140406444669,0.6554519534111023
13342,1775007411.0119646,-0.7533241510391235,0.22943338751792908,-1.5227752923965454,0.0014773064758628607,-0.7552309036254883,-0.0013527865521609783,0.6554557681083679
13343,1775007411.0230756,-0.7533177733421326,0.22942709922790527,-1.5227735042572021,0.0014687094371765852,-0.7552245259284973,-0.0013420737814158201,0.6554632782936096
13344,1775007411.0341868,-0.7533244490623474,0.22943682968616486,-1.522774338722229,0.001461708452552557,-0.7552361488342285,-0.0013589150039479136,0.6554497480392456
13345,1775007411.0452979,-0.75333172082901,0.22943805158138275,-1.52277410030365,0.001472566043958068,-0.7552435994148254,-0.001322051859460771,0.6554412245750427
13346,1775007411.056409,-0.7533230781555176,0.22943155467510223,-1.5227775573730469,0.0014713873388245702,-0.7552419304847717,-0.0013309394707903266,0.6554431319236755
13347,1775007411.0675201,-0.7533309459686279,0.22942502796649933,-1.522772192955017,0.0014680417953059077,-0.7552369832992554,-0.0013589331647381186,0.6554487943649292
13348,1775007411.0786312,-0.7533299326896667,0.22941993176937103,-1.5227752923965454,0.0014760448830202222,-0.7552297115325928,-0.001352562801912427,0.655457079410553
13349,1775007411.0897422,-0.7533380389213562,0.2294376641511917,-1.5227701663970947,0.0014484877465292811,-0.7552502751350403,-0.001299019786529243,0.6554336547851562
13350,1775007411.1008534,-0.7533342838287354,0.22943462431430817,-1.522771954536438,0.0014849354047328234,-0.755240261554718,-0.001346891513094306,0.6554450392723083
13351,1775007411.1119645,-0.7533307671546936,0.22943373024463654,-1.5227720737457275,0.001500854385085404,-0.7552401423454285,-0.0013534524478018284,0.6554451584815979
13352,1775007411.1230757,-0.7533270716667175,0.22942766547203064,-1.522773265838623,0.0014872177271172404,-0.7552400231361389,-0.0013421241892501712,0.6554452776908875
13353,1775007411.1341867,-0.7533308267593384,0.22943472862243652,-1.5227766036987305,0.0014656179118901491,-0.7552401423454285,-0.0013444044161587954,0.6554453372955322
13354,1775007411.1452978,-0.7533342242240906,0.22943918406963348,-1.5227789878845215,0.0014807912521064281,-0.7552319765090942,-0.001352636027149856,0.6554545164108276
13355,1775007411.156409,-0.753331184387207,0.2294345498085022,-1.5227878093719482,0.001458992948755622,-0.7552617192268372,-0.0013209290336817503,0.6554203033447266
13356,1775007411.16752,-0.7533305883407593,0.22942760586738586,-1.5227779150009155,0.0014688209630548954,-0.755251944065094,-0.0013341322774067521,0.6554316282272339
13357,1775007411.178631,-0.7533282041549683,0.2294294238090515,-1.5227807760238647,0.001480911043472588,-0.7552477717399597,-0.0013322805752977729,0.6554363965988159
13358,1775007411.1897423,-0.7533106207847595,0.2294234037399292,-1.5227649211883545,0.001493860618211329,-0.7552304267883301,-0.0012838735710829496,0.6554564237594604
13359,1775007411.2008533,-0.7533125877380371,0.22942449152469635,-1.5227694511413574,0.0014810385182499886,-0.7552342414855957,-0.0012704376131296158,0.6554520726203918
13360,1775007411.2119646,-0.7533058524131775,0.22943055629730225,-1.5227655172348022,0.001452128286473453,-0.7552146315574646,-0.0012218985939398408,0.655474841594696
13361,1775007411.2230756,-0.7533028721809387,0.22942999005317688,-1.5227620601654053,0.0014629334909841418,-0.7552143335342407,-0.0012352422345429659,0.6554751992225647
13362,1775007411.2341866,-0.7533067464828491,0.22943347692489624,-1.5227638483047485,0.001464792643673718,-0.7552153468132019,-0.0012492521200329065,0.6554739475250244
13363,1775007411.245298,-0.7533081769943237,0.2294381707906723,-1.5227750539779663,0.0014737960882484913,-0.7552010416984558,-0.0012399457627907395,0.655490517616272
13364,1775007411.256409,-0.7533048391342163,0.22944022715091705,-1.52277410030365,0.001503625069744885,-0.7552042007446289,-0.001249317661859095,0.6554867029190063
13365,1775007411.2675202,-0.7533136606216431,0.22944281995296478,-1.5227773189544678,0.0015398908872157335,-0.7551889419555664,-0.0012406421592459083,0.6555041670799255
13366,1775007411.2786312,-0.7533197999000549,0.22944848239421844,-1.5227742195129395,0.0015998660819604993,-0.7552052140235901,-0.0012609487166628242,0.6554852724075317
13367,1775007411.2897422,-0.7533193826675415,0.2294492870569229,-1.522774338722229,0.0015778008382767439,-0.7552077770233154,-0.001264187041670084,0.6554823517799377
13368,1775007411.3008535,-0.7533125281333923,0.22944577038288116,-1.5227701663970947,0.0015681030927225947,-0.7552131414413452,-0.0012814687797799706,0.6554762721061707
13369,1775007411.3119645,-0.7533054947853088,0.2294393628835678,-1.5227711200714111,0.0015570018440485,-0.7552050948143005,-0.001275762915611267,0.6554855108261108
13370,1775007411.3230755,-0.7533064484596252,0.22944945096969604,-1.5227718353271484,0.0015474747633561492,-0.7552015781402588,-0.0012972471304237843,0.6554895043373108
13371,1775007411.3341868,-0.7533169984817505,0.2294548898935318,-1.5227737426757812,0.0015456078108400106,-0.7552088499069214,-0.0012900575529783964,0.6554811596870422
13372,1775007411.3452978,-0.7533137798309326,0.22944967448711395,-1.5227704048156738,0.001547037623822689,-0.7552075386047363,-0.0012954080011695623,0.6554827094078064
13373,1775007411.356409,-0.75331050157547,0.22944772243499756,-1.522769808769226,0.00154502026271075,-0.75520920753479,-0.001280552358366549,0.6554808020591736
13374,1775007411.36752,-0.7533090710639954,0.22945259511470795,-1.5227694511413574,0.0015519660664722323,-0.7552008628845215,-0.0012752893380820751,0.6554903984069824
13375,1775007411.378631,-0.7532998919487,0.22945308685302734,-1.5227622985839844,0.0015777040971443057,-0.7551777362823486,-0.001254630391485989,0.6555169820785522
13376,1775007411.3897424,-0.7533201575279236,0.22946539521217346,-1.5227783918380737,0.001554463873617351,-0.7552021145820618,-0.0013319908175617456,0.6554887294769287
13377,1775007411.4008534,-0.7533196210861206,0.2294573038816452,-1.5227749347686768,0.0015499552246183157,-0.7552053928375244,-0.0013382749166339636,0.6554850935935974
13378,1775007411.4119644,-0.7533282041549683,0.22945663332939148,-1.5227653980255127,0.001512953545898199,-0.7552275657653809,-0.0013239813270047307,0.6554597020149231
13379,1775007411.4230757,-0.753319501876831,0.2294606864452362,-1.5227723121643066,0.0015409780899062753,-0.7552118897438049,-0.0013219405664131045,0.6554775834083557
13380,1775007411.4341867,-0.7533226013183594,0.22945964336395264,-1.5227693319320679,0.0015553650446236134,-0.7552224397659302,-0.001315780566073954,0.6554654836654663
13381,1775007411.445298,-0.7533187866210938,0.2294512838125229,-1.522765874862671,0.0015568798407912254,-0.7552251219749451,-0.001312948763370514,0.6554622650146484
13382,1775007411.456409,-0.753312349319458,0.22944805026054382,-1.5227621793746948,0.0015506037743762136,-0.7552268505096436,-0.0013062914367765188,0.65546053647995
13383,1775007411.46752,-0.7533169388771057,0.22944845259189606,-1.5227653980255127,0.0015676917973905802,-0.7552308440208435,-0.001311714411713183,0.6554557085037231
13384,1775007411.4786313,-0.7533184885978699,0.2294592559337616,-1.5227760076522827,0.0015435726381838322,-0.7552274465560913,-0.0013358511496335268,0.6554596424102783
13385,1775007411.4897423,-0.7533044219017029,0.2294427901506424,-1.5227640867233276,0.0015545034548267722,-0.7552071213722229,-0.0012785738799721003,0.6554831862449646
13386,1775007411.5008533,-0.7533008456230164,0.22944276034832,-1.5227586030960083,0.0015679901698604226,-0.7552047371864319,-0.0012679626233875751,0.6554858684539795
13387,1775007411.5119646,-0.7532939910888672,0.22944426536560059,-1.5227524042129517,0.0015536317368969321,-0.7552024722099304,-0.0012835485395044088,0.6554884314537048
13388,1775007411.5230756,-0.7532943487167358,0.22944879531860352,-1.5227503776550293,0.001549655687995255,-0.7552072405815125,-0.0012889518402516842,0.655483067035675
13389,1775007411.5341868,-0.7532904744148254,0.22945016622543335,-1.5227515697479248,0.0015317010693252087,-0.7552219033241272,-0.0013052357826381922,0.6554661989212036
13390,1775007411.5452979,-0.7533014416694641,0.22944198548793793,-1.5227540731430054,0.0015322687104344368,-0.7552025318145752,-0.0012663734378293157,0.6554885506629944
13391,1775007411.556409,-0.7532991170883179,0.22944466769695282,-1.5227549076080322,0.0015376905212178826,-0.7551987767219543,-0.0012710827868431807,0.6554927825927734
13392,1775007411.5675201,-0.7533017992973328,0.22945204377174377,-1.5227540731430054,0.001545045874081552,-0.755189836025238,-0.001280114403925836,0.6555030941963196
13393,1775007411.5786312,-0.7533023357391357,0.2294519543647766,-1.522753119468689,0.0015443515731021762,-0.7551993131637573,-0.0012861370341852307,0.6554921865463257
13394,1775007411.5897422,-0.753300666809082,0.22944486141204834,-1.5227487087249756,0.0015536508290097117,-0.7551893591880798,-0.0012675545876845717,0.6555036306381226
13395,1775007411.6008534,-0.753303050994873,0.22944246232509613,-1.522750735282898,0.0015502331079915166,-0.7551854252815247,-0.001278658164665103,0.6555082201957703
13396,1775007411.6119645,-0.7533020973205566,0.2294444888830185,-1.5227550268173218,0.0015486316988244653,-0.7551847100257874,-0.0012713639298453927,0.6555091142654419
13397,1775007411.6230757,-0.7533016800880432,0.2294432520866394,-1.5227452516555786,0.0015687134582549334,-0.7551865577697754,-0.001308583770878613,0.6555067300796509
13398,1775007411.6341867,-0.7532981038093567,0.22944673895835876,-1.5227477550506592,0.0015497779240831733,-0.7551860809326172,-0.0012894760584458709,0.6555074453353882
13399,1775007411.6452978,-0.7532912492752075,0.22944171726703644,-1.5227450132369995,0.0015350342728197575,-0.7551816701889038,-0.0012839888222515583,0.6555125117301941
13400,1775007411.656409,-0.7532937526702881,0.22944647073745728,-1.5227484703063965,0.0015401877462863922,-0.7551806569099426,-0.0012892335653305054,0.6555136442184448
13401,1775007411.66752,-0.7533010244369507,0.22945748269557953,-1.5227535963058472,0.0015330201713368297,-0.7551824450492859,-0.0013088589766994119,0.6555115580558777
13402,1775007411.678631,-0.7533016204833984,0.22944913804531097,-1.5227534770965576,0.0015303693944588304,-0.7551844716072083,-0.0013038183096796274,0.6555092930793762
13403,1775007411.6897423,-0.753301739692688,0.22944676876068115,-1.5227491855621338,0.0015363114653155208,-0.7551769018173218,-0.0013031783746555448,0.6555180549621582
13404,1775007411.7008533,-0.7533025741577148,0.2294536978006363,-1.522751808166504,0.001530781970359385,-0.7551825046539307,-0.001310243969783187,0.6555114984512329
13405,1775007411.7119646,-0.7533057332038879,0.2294570803642273,-1.522755742073059,0.001523155951872468,-0.7551864385604858,-0.0013228408060967922,0.65550696849823
13406,1775007411.7230756,-0.7533077597618103,0.22945564985275269,-1.5227574110031128,0.0015135895228013396,-0.7551834583282471,-0.0013389101950451732,0.6555104851722717
13407,1775007411.7341866,-0.7533099055290222,0.22944822907447815,-1.5227476358413696,0.0014964276924729347,-0.7552019953727722,-0.0013161818496882915,0.6554890275001526
13408,1775007411.745298,-0.7533148527145386,0.22944870591163635,-1.5227502584457397,0.0014896582579240203,-0.7551936507225037,-0.0012965009082108736,0.6554988026618958
13409,1775007411.756409,-0.753315269947052,0.22945331037044525,-1.5227463245391846,0.0015129197854548693,-0.7552075982093811,-0.0012995039578527212,0.655482828617096
13410,1775007411.7675202,-0.753322422504425,0.2294575572013855,-1.522752285003662,0.0015093436231836677,-0.7552130818367004,-0.0012920645531266928,0.6554765105247498
13411,1775007411.7786312,-0.7533183693885803,0.22945009171962738,-1.522753357887268,0.0015089822700247169,-0.755215585231781,-0.001294100540690124,0.6554734706878662
13412,1775007411.7897422,-0.753317654132843,0.22944848239421844,-1.522752046585083,0.0014943026471883059,-0.7552092671394348,-0.0012945937924087048,0.6554807424545288
13413,1775007411.8008535,-0.7533186078071594,0.2294578105211258,-1.522754192352295,0.0015052043600007892,-0.7552134394645691,-0.0012994353892281651,0.655475914478302
13414,1775007411.8119645,-0.7533239126205444,0.2294602245092392,-1.522757887840271,0.001506491331383586,-0.7552229762077332,-0.0013002031482756138,0.6554649472236633
13415,1775007411.8230755,-0.7533248662948608,0.22945427894592285,-1.5227590799331665,0.0015108801890164614,-0.7552153468132019,-0.0013037523021921515,0.6554737687110901
13416,1775007411.8341868,-0.7533167004585266,0.2294442504644394,-1.5227594375610352,0.001497659832239151,-0.7552149891853333,-0.0012973331613466144,0.6554743051528931
13417,1775007411.8452978,-0.7533227801322937,0.22944630682468414,-1.5227612257003784,0.0015021993312984705,-0.755215048789978,-0.0013070310233160853,0.655474066734314
13418,1775007411.856409,-0.7533273696899414,0.2294539511203766,-1.5227577686309814,0.0015010869828984141,-0.7552241086959839,-0.0012999704340472817,0.6554636359214783
13419,1775007411.86752,-0.7533304691314697,0.22945863008499146,-1.5227550268173218,0.0014793839072808623,-0.7552348375320435,-0.001323164557106793,0.6554512977600098
13420,1775007411.878631,-0.7533351182937622,0.2294480949640274,-1.5227607488632202,0.0014700801111757755,-0.7552114129066467,-0.001315025263465941,0.6554783582687378
13421,1775007411.8897424,-0.7533260583877563,0.22943828999996185,-1.522760272026062,0.0014608813216909766,-0.755207359790802,-0.001316698151640594,0.6554831862449646
13422,1775007411.9008534,-0.7533251047134399,0.22944259643554688,-1.5227649211883545,0.0014679022133350372,-0.755212664604187,-0.0013169124722480774,0.6554768681526184
13423,1775007411.9119644,-0.7533231973648071,0.2294510453939438,-1.5227605104446411,0.0014891575556248426,-0.7552173137664795,-0.0013164922129362822,0.6554714441299438
13424,1775007411.9230757,-0.7533203959465027,0.2294444888830185,-1.5227564573287964,0.001472023082897067,-0.755215048789978,-0.0013377030845731497,0.6554741859436035
13425,1775007411.9341867,-0.7533202767372131,0.22944539785385132,-1.5227569341659546,0.0014707189984619617,-0.7552134394645691,-0.0013429148821160197,0.6554759740829468
13426,1775007411.945298,-0.7533184885978699,0.22944395244121552,-1.5227588415145874,0.0014790198765695095,-0.7552234530448914,-0.0013247496681287885,0.6554644703865051
13427,1775007411.956409,-0.7533240914344788,0.2294474095106125,-1.5227656364440918,0.0014897841028869152,-0.7552152872085571,-0.0013416687725111842,0.6554737687110901
13428,1775007411.96752,-0.7533265948295593,0.22944380342960358,-1.5227640867233276,0.0014881336828693748,-0.755218505859375,-0.0013516125036403537,0.6554700136184692
13429,1775007411.9786313,-0.7533238530158997,0.22943365573883057,-1.5227596759796143,0.001492808572947979,-0.7552202343940735,-0.0013384651392698288,0.6554681658744812
13430,1775007411.9897423,-0.7533277869224548,0.22943446040153503,-1.5227612257003784,0.0014942563138902187,-0.7552225589752197,-0.001332064624875784,0.6554653644561768
13431,1775007412.0008533,-0.7533318996429443,0.2294401228427887,-1.5227653980255127,0.0015030018985271454,-0.7552265524864197,-0.0013476838357746601,0.6554608345031738
13432,1775007412.0119646,-0.7533285617828369,0.22944970428943634,-1.52275550365448,0.0015101160388439894,-0.7552435994148254,-0.0012983749620616436,0.6554412245750427
13433,1775007412.0230756,-0.7533224821090698,0.22944524884223938,-1.5227488279342651,0.0015061941230669618,-0.7552449107170105,-0.0013116112677380443,0.6554396748542786
13434,1775007412.0341868,-0.7533233761787415,0.22944538295269012,-1.5227445363998413,0.0015138275921344757,-0.7552458047866821,-0.0013049175031483173,0.6554386019706726
13435,1775007412.0452979,-0.753324568271637,0.22944827377796173,-1.5227411985397339,0.0015168406534940004,-0.7552543878555298,-0.0012913320679217577,0.6554287672042847
13436,1775007412.056409,-0.7533251047134399,0.22944866120815277,-1.522743582725525,0.0015252986922860146,-0.7552474737167358,-0.0012968714581802487,0.6554366946220398
13437,1775007412.0675201,-0.7533166408538818,0.22943978011608124,-1.5227409601211548,0.0015255071921274066,-0.755244255065918,-0.001290406216867268,0.6554404497146606
13438,1775007412.0786312,-0.7533152103424072,0.2294381558895111,-1.5227360725402832,0.0015115184942260385,-0.7552486658096313,-0.0013021206250414252,0.6554353833198547
13439,1775007412.0897422,-0.7533126473426819,0.22943468391895294,-1.5227398872375488,0.0015157314483076334,-0.7552449107170105,-0.0012912896927446127,0.6554396748542786
